filename,algorithm,generation,population,stepSize,time,memory
otcametapixel.rle,hashlife,0,0,4,0,216507864
otcametapixel.rle,hashlife,4,64645,4,373.2999999999993,199945792
otcametapixel.rle,hashlife,8,64584,4,197.68499999999767,219152224
otcametapixel.rle,hashlife,12,64091,4,165.97999999999956,231867440
otcametapixel.rle,hashlife,16,64068,4,153.10000000000218,240408664
otcametapixel.rle,hashlife,20,63964,4,147.46000000000276,261975344
otcametapixel.rle,hashlife,24,63873,4,140.42499999999927,281714016
otcametapixel.rle,hashlife,28,63931,4,138.8100000000013,286561488
otcametapixel.rle,hashlife,32,64214,4,133.99999999999636,304299944
otcametapixel.rle,hashlife,36,64045,4,127.72999999999956,320192096
otcametapixel.rle,hashlife,40,64176,4,123.91500000000087,335056312
otcametapixel.rle,hashlife,44,64506,4,122.20000000000437,349446864
otcametapixel.rle,hashlife,48,64639,4,120.05500000000029,363801680
otcametapixel.rle,hashlife,52,64538,4,121.97499999999854,378126272
otcametapixel.rle,hashlife,56,65018,4,121.51499999999942,392512192
otcametapixel.rle,hashlife,60,64283,4,123.25000000000364,406755112
otcametapixel.rle,hashlife,64,64231,4,277.73499999999694,521228896
otcametapixel.rle,hashlife,68,64128,4,122.375,535000144
otcametapixel.rle,hashlife,72,63999,4,378.2549999999974,563145736
otcametapixel.rle,hashlife,76,64062,4,190.51000000000204,590151952
otcametapixel.rle,hashlife,80,64147,4,162.96500000000378,604299992
otcametapixel.rle,hashlife,84,64093,4,152.00500000000102,614988592
otcametapixel.rle,hashlife,88,64230,4,144.13999999999942,638039704
otcametapixel.rle,hashlife,92,64584,4,140.58500000000276,644998960
otcametapixel.rle,hashlife,96,64554,4,137.45000000000073,665910192
otcametapixel.rle,hashlife,100,64473,4,258.1499999999978,97417224
otcametapixel.rle,hashlife,104,63989,4,127.88000000000466,116052792
otcametapixel.rle,hashlife,108,64009,4,122.66500000000451,134064264
otcametapixel.rle,hashlife,112,63871,4,125.11999999999898,137430296
otcametapixel.rle,hashlife,116,63759,4,160.20999999999913,180779976
otcametapixel.rle,hashlife,120,63777,4,122.59999999999854,198277008
otcametapixel.rle,hashlife,124,64118,4,115.36000000000058,214058600
otcametapixel.rle,hashlife,128,63960,4,118.54000000000451,229251416
otcametapixel.rle,hashlife,132,64117,4,111.64999999999782,243397344
otcametapixel.rle,hashlife,136,64455,4,110.86999999999898,257075176
otcametapixel.rle,hashlife,140,64615,4,360.5149999999994,283329968
otcametapixel.rle,hashlife,144,64496,4,185.93000000000393,310906104
otcametapixel.rle,hashlife,148,64952,4,163.33500000000276,327873800
