filename,algorithm,generation,population,stepSize,time,memory
primequadrupletcalculator.rle,hashlife,0,0,4,0,40747216
primequadrupletcalculator.rle,hashlife,4,3716,4,90,61168656
primequadrupletcalculator.rle,hashlife,8,3926,4,77.4900000000016,65310240
primequadrupletcalculator.rle,hashlife,12,4082,4,59.81499999999505,73281760
primequadrupletcalculator.rle,hashlife,16,4169,4,50.2200000000048,74326800
primequadrupletcalculator.rle,hashlife,20,4135,4,47.60000000000218,74524576
primequadrupletcalculator.rle,hashlife,24,4235,4,45.58499999999913,73968296
primequadrupletcalculator.rle,hashlife,28,4194,4,38.79000000000087,86887680
primequadrupletcalculator.rle,hashlife,32,4187,4,41.93999999999869,85171328
primequadrupletcalculator.rle,hashlife,36,4286,4,39.909999999999854,82749824
primequadrupletcalculator.rle,hashlife,40,4331,4,39.27000000000044,80363904
primequadrupletcalculator.rle,hashlife,44,4322,4,32.8650000000016,91474848
primequadrupletcalculator.rle,hashlife,48,4375,4,35.654999999998836,87874352
primequadrupletcalculator.rle,hashlife,52,4378,4,37.229999999995925,84107824
primequadrupletcalculator.rle,hashlife,56,4438,4,29.69499999999971,94294080
primequadrupletcalculator.rle,hashlife,60,4479,4,33.434999999994034,90095368
primequadrupletcalculator.rle,hashlife,64,4568,4,28.8849999999984,100093600
primequadrupletcalculator.rle,hashlife,68,4451,4,28.20499999999811,95801056
primequadrupletcalculator.rle,hashlife,72,4591,4,31.770000000000437,91076104
primequadrupletcalculator.rle,hashlife,76,4608,4,89.40500000000247,107174536
primequadrupletcalculator.rle,hashlife,80,4556,4,66.72999999999956,102284856
primequadrupletcalculator.rle,hashlife,84,4643,4,55.67499999999927,106276136
primequadrupletcalculator.rle,hashlife,88,4666,4,54.215000000000146,109591472
primequadrupletcalculator.rle,hashlife,92,4679,4,51.01499999999942,111786816
primequadrupletcalculator.rle,hashlife,96,4852,4,51.31499999999869,114014024
primequadrupletcalculator.rle,hashlife,100,4885,4,48.43000000000029,115318592
primequadrupletcalculator.rle,hashlife,104,4855,4,57.43000000000029,123311736
primequadrupletcalculator.rle,hashlife,108,4870,4,47.69499999999607,124199168
primequadrupletcalculator.rle,hashlife,112,4857,4,47.38999999999942,125039224
primequadrupletcalculator.rle,hashlife,116,4880,4,39.12000000000262,123402296
primequadrupletcalculator.rle,hashlife,120,4848,4,36.3949999999968,135989808
primequadrupletcalculator.rle,hashlife,124,4878,4,38.31000000000131,133789864
primequadrupletcalculator.rle,hashlife,128,4754,4,37.2599999999984,131462568
primequadrupletcalculator.rle,hashlife,132,4886,4,40.81999999999971,129290152
primequadrupletcalculator.rle,hashlife,136,4895,4,32.04999999999927,140947552
primequadrupletcalculator.rle,hashlife,140,4848,4,36.04000000000087,138207504
primequadrupletcalculator.rle,hashlife,144,4900,4,36.29999999999927,135488080
primequadrupletcalculator.rle,hashlife,148,4874,4,31.530000000002474,147002024
primequadrupletcalculator.rle,hashlife,152,4843,4,100.14000000000306,152406440
primequadrupletcalculator.rle,hashlife,156,4991,4,74.67499999999927,147585568
primequadrupletcalculator.rle,hashlife,160,5008,4,62.35000000000218,153999168
primequadrupletcalculator.rle,hashlife,164,5036,4,60.72999999999956,159641904
primequadrupletcalculator.rle,hashlife,168,5068,4,56.55500000000029,163886304
primequadrupletcalculator.rle,hashlife,172,5056,4,56,153993312
primequadrupletcalculator.rle,hashlife,176,5078,4,60.14500000000044,163165760
primequadrupletcalculator.rle,hashlife,180,5066,4,52.38999999999942,165788696
primequadrupletcalculator.rle,hashlife,184,5129,4,50.68499999999767,167945368
primequadrupletcalculator.rle,hashlife,188,4964,4,49.61999999999898,169608816
primequadrupletcalculator.rle,hashlife,192,5091,4,36.72999999999956,183050288
primequadrupletcalculator.rle,hashlife,196,5083,4,67.52500000000146,182544896
primequadrupletcalculator.rle,hashlife,200,5044,4,76.47500000000218,85521408
primequadrupletcalculator.rle,hashlife,204,5183,4,40.845000000001164,83678888
primequadrupletcalculator.rle,hashlife,208,5169,4,43.354999999995925,83310848
primequadrupletcalculator.rle,hashlife,212,5137,4,39.58499999999913,82311024
primequadrupletcalculator.rle,hashlife,216,5282,4,34.92000000000189,95161024
primequadrupletcalculator.rle,hashlife,220,5297,4,38.98500000000058,93612376
primequadrupletcalculator.rle,hashlife,224,5256,4,39.29000000000087,92063912
primequadrupletcalculator.rle,hashlife,228,5241,4,106.34999999999854,100761864
primequadrupletcalculator.rle,hashlife,232,5150,4,79.34000000000015,97532032
primequadrupletcalculator.rle,hashlife,236,5209,4,64.79999999999927,104929040
primequadrupletcalculator.rle,hashlife,240,5273,4,62.090000000000146,111449904
primequadrupletcalculator.rle,hashlife,244,5311,4,59.92000000000189,116787688
primequadrupletcalculator.rle,hashlife,248,5217,4,61.73500000000058,107541992
primequadrupletcalculator.rle,hashlife,252,5314,4,62.279999999998836,117581016
primequadrupletcalculator.rle,hashlife,256,5297,4,54.74500000000262,121409344
primequadrupletcalculator.rle,hashlife,260,5215,4,53.16500000000087,124580296
primequadrupletcalculator.rle,hashlife,264,5323,4,57.57500000000073,127428704
primequadrupletcalculator.rle,hashlife,268,5271,4,43.74999999999636,127682184
primequadrupletcalculator.rle,hashlife,272,5260,4,44.08499999999913,127944328
primequadrupletcalculator.rle,hashlife,276,5448,4,42.68999999999869,128096656
primequadrupletcalculator.rle,hashlife,280,5526,4,39.54999999999927,142541936
primequadrupletcalculator.rle,hashlife,284,5540,4,40.404999999998836,143149920
primequadrupletcalculator.rle,hashlife,288,5515,4,40.099999999998545,142144776
primequadrupletcalculator.rle,hashlife,292,5467,4,40.31999999999971,141086456
primequadrupletcalculator.rle,hashlife,296,5509,4,40.025000000001455,139866504
primequadrupletcalculator.rle,hashlife,300,5512,4,39.20000000000073,138599184
primequadrupletcalculator.rle,hashlife,304,5525,4,109.99500000000262,148060704
primequadrupletcalculator.rle,hashlife,308,5420,4,76.33499999999549,159578736
primequadrupletcalculator.rle,hashlife,312,5540,4,71.40999999999985,153510776
primequadrupletcalculator.rle,hashlife,316,5476,4,66.40499999999884,161397032
primequadrupletcalculator.rle,hashlife,320,5444,4,61.890000000003056,167580712
primequadrupletcalculator.rle,hashlife,324,5589,4,72.68999999999869,165363840
primequadrupletcalculator.rle,hashlife,328,5566,4,57.60000000000218,170014592
primequadrupletcalculator.rle,hashlife,332,5550,4,57.474999999998545,174624328
primequadrupletcalculator.rle,hashlife,336,5705,4,55.69000000000233,178618936
primequadrupletcalculator.rle,hashlife,340,5695,4,56.31000000000131,182595256
primequadrupletcalculator.rle,hashlife,344,5731,4,48.2400000000016,184214328
primequadrupletcalculator.rle,hashlife,348,5678,4,50.530000000002474,185600576
primequadrupletcalculator.rle,hashlife,352,5728,4,46.36999999999898,186752896
primequadrupletcalculator.rle,hashlife,356,5758,4,45.909999999999854,187648424
primequadrupletcalculator.rle,hashlife,360,5774,4,46.62000000000262,188650240
primequadrupletcalculator.rle,hashlife,364,5767,4,41.8849999999984,188136256
primequadrupletcalculator.rle,hashlife,368,5594,4,40.55500000000029,187523784
primequadrupletcalculator.rle,hashlife,372,5680,4,36.57500000000073,200799368
primequadrupletcalculator.rle,hashlife,376,5637,4,39.93000000000393,199533624
primequadrupletcalculator.rle,hashlife,380,5674,4,112.74500000000262,209905272
primequadrupletcalculator.rle,hashlife,384,5884,4,84.31500000000233,208348320
primequadrupletcalculator.rle,hashlife,388,5749,4,70.20000000000073,217703352
primequadrupletcalculator.rle,hashlife,392,5720,4,68.06499999999869,211934920
primequadrupletcalculator.rle,hashlife,396,5868,4,64.18499999999767,218850192
primequadrupletcalculator.rle,hashlife,400,5869,4,70.80000000000291,231795544
primequadrupletcalculator.rle,hashlife,404,5978,4,61.46500000000378,223772760
primequadrupletcalculator.rle,hashlife,408,5966,4,59.88000000000102,229408368
primequadrupletcalculator.rle,hashlife,412,5981,4,58.359999999996944,234231976
primequadrupletcalculator.rle,hashlife,416,6036,4,58.18499999999767,239078216
primequadrupletcalculator.rle,hashlife,420,6078,4,49.765000000003056,241311016
primequadrupletcalculator.rle,hashlife,424,6208,4,50.99499999999898,243990096
primequadrupletcalculator.rle,hashlife,428,6024,4,50.529999999998836,246352816
primequadrupletcalculator.rle,hashlife,432,6063,4,49.71499999999651,248400520
primequadrupletcalculator.rle,hashlife,436,6039,4,49.23999999999796,250325272
primequadrupletcalculator.rle,hashlife,440,6007,4,47.33499999999549,250457336
primequadrupletcalculator.rle,hashlife,444,6230,4,43.92499999999927,250589360
primequadrupletcalculator.rle,hashlife,448,6124,4,44.04000000000087,250741008
primequadrupletcalculator.rle,hashlife,452,6033,4,43.594999999997526,250696912
primequadrupletcalculator.rle,hashlife,456,6174,4,118.87999999999738,263311256
primequadrupletcalculator.rle,hashlife,460,6178,4,88.17999999999665,263024432
primequadrupletcalculator.rle,hashlife,464,6272,4,74.57000000000335,273898664
primequadrupletcalculator.rle,hashlife,468,6179,4,72.52499999999782,269566080
primequadrupletcalculator.rle,hashlife,472,6196,4,67.94499999999607,277766928
primequadrupletcalculator.rle,hashlife,476,6152,4,77.73500000000058,277131472
primequadrupletcalculator.rle,hashlife,480,6211,4,61.580000000001746,283235448
primequadrupletcalculator.rle,hashlife,484,6349,4,60.88999999999942,289097352
primequadrupletcalculator.rle,hashlife,488,6155,4,58.404999999998836,294057624
primequadrupletcalculator.rle,hashlife,492,6289,4,63.36499999999796,285094448
primequadrupletcalculator.rle,hashlife,496,6291,4,51.69000000000233,288048424
primequadrupletcalculator.rle,hashlife,500,6260,4,52.6449999999968,291240384
primequadrupletcalculator.rle,hashlife,504,6505,4,51.68499999999767,294094784
primequadrupletcalculator.rle,hashlife,508,6344,4,51.87999999999738,296910832
primequadrupletcalculator.rle,hashlife,512,6357,4,50.974999999998545,299556808
primequadrupletcalculator.rle,hashlife,516,6497,4,152.50499999999738,90580056
primequadrupletcalculator.rle,hashlife,520,6484,4,41.674999999995634,105597424
primequadrupletcalculator.rle,hashlife,524,6628,4,41.91500000000087,105824880
primequadrupletcalculator.rle,hashlife,528,6645,4,51.25999999999476,106764496
primequadrupletcalculator.rle,hashlife,532,6659,4,130.20000000000437,107376328
primequadrupletcalculator.rle,hashlife,536,6672,4,92.85000000000582,109027312
primequadrupletcalculator.rle,hashlife,540,6739,4,78.95500000000175,121603240
primequadrupletcalculator.rle,hashlife,544,6804,4,82.11500000000524,119347216
primequadrupletcalculator.rle,hashlife,548,6632,4,79.625,135701968
primequadrupletcalculator.rle,hashlife,552,6745,4,71.78500000001077,131396808
primequadrupletcalculator.rle,hashlife,556,6684,4,68.79000000000087,140268944
primequadrupletcalculator.rle,hashlife,560,6639,4,71.27500000000146,134210576
primequadrupletcalculator.rle,hashlife,564,6940,4,65.77500000000146,142006504
primequadrupletcalculator.rle,hashlife,568,6912,4,66.04499999999825,149682728
primequadrupletcalculator.rle,hashlife,572,6829,4,59.580000000001746,141576360
primequadrupletcalculator.rle,hashlife,576,7001,4,58.669999999998254,147166048
primequadrupletcalculator.rle,hashlife,580,6994,4,58.33999999999651,152421776
primequadrupletcalculator.rle,hashlife,584,7097,4,58.4600000000064,157837944
primequadrupletcalculator.rle,hashlife,588,6982,4,57.86499999999796,163029888
primequadrupletcalculator.rle,hashlife,592,6996,4,51.500000000007276,152383808
primequadrupletcalculator.rle,hashlife,596,6962,4,49.220000000001164,154769184
primequadrupletcalculator.rle,hashlife,600,7052,4,49.19999999999709,157061280
primequadrupletcalculator.rle,hashlife,604,7071,4,49.330000000001746,159368536
primequadrupletcalculator.rle,hashlife,608,6832,4,125.61000000000058,174929352
primequadrupletcalculator.rle,hashlife,612,6918,4,93.63999999999942,177352408
primequadrupletcalculator.rle,hashlife,616,6866,4,84.8900000000067,176559280
primequadrupletcalculator.rle,hashlife,620,6884,4,78.125,189126608
primequadrupletcalculator.rle,hashlife,624,7131,4,86.08000000000175,192600920
primequadrupletcalculator.rle,hashlife,628,6927,4,76.84500000000116,189093400
primequadrupletcalculator.rle,hashlife,632,6944,4,68.06999999999971,198081632
primequadrupletcalculator.rle,hashlife,636,7182,4,67.58000000000175,206763968
primequadrupletcalculator.rle,hashlife,640,7152,4,71.44999999999709,200827264
primequadrupletcalculator.rle,hashlife,644,7340,4,68.64999999999418,209749744
primequadrupletcalculator.rle,hashlife,648,7155,4,59.53500000000349,215753320
primequadrupletcalculator.rle,hashlife,652,7197,4,60.23500000000058,208169304
primequadrupletcalculator.rle,hashlife,656,7276,4,58.68000000000029,213861024
primequadrupletcalculator.rle,hashlife,660,7289,4,58.820000000006985,219541240
primequadrupletcalculator.rle,hashlife,664,7398,4,59.200000000004366,225233600
primequadrupletcalculator.rle,hashlife,668,7256,4,51.950000000004366,228605696
primequadrupletcalculator.rle,hashlife,672,7361,4,52.55500000000029,218371704
primequadrupletcalculator.rle,hashlife,676,7268,4,53.03499999999622,222005336
primequadrupletcalculator.rle,hashlife,680,7249,4,52.36000000000058,225357248
primequadrupletcalculator.rle,hashlife,684,7537,4,136.63500000000204,230165728
primequadrupletcalculator.rle,hashlife,688,7388,4,99.65999999999622,234866312
primequadrupletcalculator.rle,hashlife,692,7346,4,85.82499999999709,249784904
primequadrupletcalculator.rle,hashlife,696,7408,4,87.27500000000146,249441664
primequadrupletcalculator.rle,hashlife,700,7418,4,92.30499999999302,253991120
primequadrupletcalculator.rle,hashlife,704,7562,4,78.63999999999942,266150320
primequadrupletcalculator.rle,hashlife,708,7455,4,79.07000000000698,262514384
primequadrupletcalculator.rle,hashlife,712,7463,4,76.20000000000437,272943640
primequadrupletcalculator.rle,hashlife,716,7379,4,74.92499999999563,267818704
primequadrupletcalculator.rle,hashlife,720,7575,4,69.9800000000032,276963232
primequadrupletcalculator.rle,hashlife,724,7656,4,67.18499999999767,270038136
primequadrupletcalculator.rle,hashlife,728,7479,4,63.270000000004075,277093488
primequadrupletcalculator.rle,hashlife,732,7613,4,62.32499999999709,283712896
primequadrupletcalculator.rle,hashlife,736,7575,4,63.41500000000815,290584784
primequadrupletcalculator.rle,hashlife,740,7539,4,63.8550000000032,283866528
primequadrupletcalculator.rle,hashlife,744,7876,4,56.36499999999796,288531336
primequadrupletcalculator.rle,hashlife,748,7637,4,55.43000000000757,292749768
primequadrupletcalculator.rle,hashlife,752,7621,4,56.62999999999738,296839488
primequadrupletcalculator.rle,hashlife,756,7807,4,54.174999999995634,300637984
primequadrupletcalculator.rle,hashlife,760,7832,4,145.3050000000003,306987112
primequadrupletcalculator.rle,hashlife,764,8043,4,105.15499999999884,313061160
primequadrupletcalculator.rle,hashlife,768,7866,4,97.73500000000058,316076056
primequadrupletcalculator.rle,hashlife,772,8066,4,102.4800000000032,324607888
primequadrupletcalculator.rle,hashlife,776,7979,4,90.94000000000233,325155688
primequadrupletcalculator.rle,hashlife,780,8009,4,88.91999999999825,324958880
primequadrupletcalculator.rle,hashlife,784,8127,4,79.43999999999505,337671328
primequadrupletcalculator.rle,hashlife,788,7776,4,81.66000000000349,335079512
primequadrupletcalculator.rle,hashlife,792,7909,4,74.78500000000349,346004160
primequadrupletcalculator.rle,hashlife,796,7893,4,80.35499999999593,342762856
primequadrupletcalculator.rle,hashlife,800,7782,4,68.65999999999622,351750096
primequadrupletcalculator.rle,hashlife,804,8064,4,72.02999999999884,345948464
primequadrupletcalculator.rle,hashlife,808,7983,4,184.10499999999593,101805088
primequadrupletcalculator.rle,hashlife,812,8003,4,66.06000000000495,109185736
primequadrupletcalculator.rle,hashlife,816,8161,4,72.94500000000698,103267528
primequadrupletcalculator.rle,hashlife,820,8145,4,59.599999999998545,109310624
primequadrupletcalculator.rle,hashlife,824,8296,4,59.36499999999796,115191376
primequadrupletcalculator.rle,hashlife,828,8207,4,59.59000000000378,120971344
primequadrupletcalculator.rle,hashlife,832,8343,4,59.919999999998254,112786016
primequadrupletcalculator.rle,hashlife,836,8299,4,150.34500000000116,121478896
primequadrupletcalculator.rle,hashlife,840,8393,4,107.06999999999971,128660280
primequadrupletcalculator.rle,hashlife,844,8469,4,97.88000000000466,132690056
primequadrupletcalculator.rle,hashlife,848,8241,4,102.7549999999901,141501072
primequadrupletcalculator.rle,hashlife,852,8258,4,90.2699999999968,142424584
primequadrupletcalculator.rle,hashlife,856,8187,4,85.25,157261976
primequadrupletcalculator.rle,hashlife,860,8276,4,88.52999999999884,157025944
primequadrupletcalculator.rle,hashlife,864,8704,4,85.86499999999796,156397488
