filename,algorithm,generation,population,stepSize,time,memory
primequadrupletcalculator.rle,hashlife,0,0,1,0,74202336
primequadrupletcalculator.rle,hashlife,2,3602,2,75.26000000000931,93976320
primequadrupletcalculator.rle,hashlife,4,3716,2,69.0000000000291,95726712
primequadrupletcalculator.rle,hashlife,6,3837,2,54.44500000003609,102103800
primequadrupletcalculator.rle,hashlife,8,3926,2,49.00499999997555,114833824
primequadrupletcalculator.rle,hashlife,10,4033,2,79.81500000000233,102386664
primequadrupletcalculator.rle,hashlife,12,4082,2,38.429999999993015,99686624
primequadrupletcalculator.rle,hashlife,14,4164,2,34.670000000012806,111893576
primequadrupletcalculator.rle,hashlife,16,4169,2,39.25999999998021,110077680
primequadrupletcalculator.rle,hashlife,18,4173,2,38.25999999998021,107760440
primequadrupletcalculator.rle,hashlife,20,4135,2,32.25500000003376,118933208
primequadrupletcalculator.rle,hashlife,22,4193,2,31.70999999999185,116183288
primequadrupletcalculator.rle,hashlife,24,4235,2,37.704999999987194,113044440
primequadrupletcalculator.rle,hashlife,26,4204,2,31.130000000004657,123824280
primequadrupletcalculator.rle,hashlife,28,4194,2,30.360000000015134,120503136
primequadrupletcalculator.rle,hashlife,30,4195,2,36.99499999999534,116976904
primequadrupletcalculator.rle,hashlife,32,4187,2,29.17499999998836,127148256
primequadrupletcalculator.rle,hashlife,34,4292,2,31.980000000010477,122695040
primequadrupletcalculator.rle,hashlife,36,4286,2,31.68499999999767,118063864
primequadrupletcalculator.rle,hashlife,38,4297,2,65.2049999999872,126919504
primequadrupletcalculator.rle,hashlife,40,4331,2,89.72500000000582,85705544
primequadrupletcalculator.rle,hashlife,42,4339,2,46.85499999998137,86780912
primequadrupletcalculator.rle,hashlife,44,4322,2,45.63500000000931,87855072
primequadrupletcalculator.rle,hashlife,46,4389,2,37.335000000020955,101643088
primequadrupletcalculator.rle,hashlife,48,4375,2,37.39499999998952,101418408
primequadrupletcalculator.rle,hashlife,50,4376,2,41.21500000002561,101043424
primequadrupletcalculator.rle,hashlife,52,4378,2,41.02499999999418,100577880
primequadrupletcalculator.rle,hashlife,54,4448,2,46.03500000000349,105524104
primequadrupletcalculator.rle,hashlife,56,4438,2,37.11999999999534,103925088
primequadrupletcalculator.rle,hashlife,58,4515,2,32.78500000000349,116136920
primequadrupletcalculator.rle,hashlife,60,4479,2,36.02499999999418,113956992
primequadrupletcalculator.rle,hashlife,62,4533,2,34.88500000000931,111397832
primequadrupletcalculator.rle,hashlife,64,4568,2,31.05999999999767,123176272
primequadrupletcalculator.rle,hashlife,66,4486,2,31.520000000018626,121041448
primequadrupletcalculator.rle,hashlife,68,4451,2,32.8300000000163,117823760
primequadrupletcalculator.rle,hashlife,70,4566,2,32.29000000003725,114612144
primequadrupletcalculator.rle,hashlife,72,4591,2,28.860000000015134,125480600
primequadrupletcalculator.rle,hashlife,74,4618,2,33.25500000000466,122144896
primequadrupletcalculator.rle,hashlife,76,4608,2,68.29999999998836,132860456
primequadrupletcalculator.rle,hashlife,78,4588,2,54.26000000000931,138890872
primequadrupletcalculator.rle,hashlife,80,4556,2,49.695000000006985,128302016
primequadrupletcalculator.rle,hashlife,82,4614,2,47.59000000002561,130562488
primequadrupletcalculator.rle,hashlife,84,4643,2,39.97500000000582,145392368
