filename,algorithm,generation,population,stepSize,time,memory
otcametapixel.rle,step-by-step,0,0,1,0,7292520
otcametapixel.rle,step-by-step,1,55007,1,717.8250000000025,214875120
otcametapixel.rle,step-by-step,2,64707,1,762.8249999999989,236811712
otcametapixel.rle,step-by-step,3,55050,1,757.380000000001,251046888
otcametapixel.rle,step-by-step,4,64645,1,750.2549999999992,272849232
otcametapixel.rle,step-by-step,5,55089,1,755.9349999999995,296291536
otcametapixel.rle,step-by-step,6,64502,1,807.1949999999997,325597488
otcametapixel.rle,step-by-step,7,55205,1,713.8600000000006,348465840
otcametapixel.rle,step-by-step,8,64584,1,789.0450000000001,353509120
otcametapixel.rle,step-by-step,9,55318,1,774.340000000002,51893384
otcametapixel.rle,step-by-step,10,64983,1,737.0650000000005,39176576
otcametapixel.rle,step-by-step,11,55181,1,735.5449999999983,35399048
otcametapixel.rle,step-by-step,12,64091,1,846.0849999999991,43470080
otcametapixel.rle,step-by-step,13,54812,1,749.6100000000006,40086664
otcametapixel.rle,step-by-step,14,64071,1,792.2249999999985,33336944
otcametapixel.rle,step-by-step,15,54837,1,755.0449999999983,40857712
otcametapixel.rle,step-by-step,16,64068,1,732.2700000000041,36228656
otcametapixel.rle,step-by-step,17,54871,1,747.5600000000013,32374280
otcametapixel.rle,step-by-step,18,64013,1,777.0349999999999,60185464
otcametapixel.rle,step-by-step,19,54748,1,696.375,43969552
otcametapixel.rle,step-by-step,20,63964,1,759.0000000000036,32687648
otcametapixel.rle,step-by-step,21,54916,1,802.1949999999997,40707952
otcametapixel.rle,step-by-step,22,64036,1,734.5749999999971,35953800
otcametapixel.rle,step-by-step,23,54837,1,737.3950000000004,30971552
otcametapixel.rle,step-by-step,24,63873,1,777.2999999999993,58834416
otcametapixel.rle,step-by-step,25,54813,1,701.0450000000019,43461784
otcametapixel.rle,step-by-step,26,63906,1,763.7599999999948,32498888
otcametapixel.rle,step-by-step,27,54572,1,746.8799999999974,40271984
otcametapixel.rle,step-by-step,28,63931,1,724.5550000000039,35778032
otcametapixel.rle,step-by-step,29,54575,1,720.260000000002,57252672
otcametapixel.rle,step-by-step,30,64057,1,824.7300000000032,48795504
otcametapixel.rle,step-by-step,31,54597,1,727.6650000000009,36198408
otcametapixel.rle,step-by-step,32,64214,1,772.2450000000063,32318808
otcametapixel.rle,step-by-step,33,54777,1,771.1999999999971,40641600
otcametapixel.rle,step-by-step,34,64160,1,776.1650000000009,37184880
otcametapixel.rle,step-by-step,35,54779,1,763.7799999999988,30756672
otcametapixel.rle,step-by-step,36,64045,1,792.3500000000058,59027352
otcametapixel.rle,step-by-step,37,54789,1,702.8600000000006,42645208
otcametapixel.rle,step-by-step,38,64007,1,772.2950000000055,33217800
otcametapixel.rle,step-by-step,39,54748,1,750.5749999999971,40906992
otcametapixel.rle,step-by-step,40,64176,1,732.9200000000055,36522800
otcametapixel.rle,step-by-step,41,54779,1,731.5250000000015,57862488
otcametapixel.rle,step-by-step,42,64260,1,798.7750000000015,49502640
otcametapixel.rle,step-by-step,43,54797,1,702.1999999999971,36465200
otcametapixel.rle,step-by-step,44,64506,1,796.0849999999919,33655872
otcametapixel.rle,step-by-step,45,55065,1,785.064999999995,42905176
otcametapixel.rle,step-by-step,46,64603,1,777.0049999999901,38541800
otcametapixel.rle,step-by-step,47,54942,1,764.6999999999971,33509416
otcametapixel.rle,step-by-step,48,64639,1,831.5350000000035,62771000
otcametapixel.rle,step-by-step,49,55000,1,715.010000000002,29804216
otcametapixel.rle,step-by-step,50,64617,1,812.9649999999965,34817432
otcametapixel.rle,step-by-step,51,55136,1,784.1800000000003,42553312
otcametapixel.rle,step-by-step,52,64538,1,753.3600000000006,38532256
otcametapixel.rle,step-by-step,53,55277,1,747.3849999999948,34136840
otcametapixel.rle,step-by-step,54,64692,1,841.0400000000009,63404760
otcametapixel.rle,step-by-step,55,55353,1,722.5199999999968,43992680
otcametapixel.rle,step-by-step,56,65018,1,875.9199999999983,35593696
otcametapixel.rle,step-by-step,57,55346,1,864.9599999999919,45288384
otcametapixel.rle,step-by-step,58,64222,1,812.0950000000012,41937096
otcametapixel.rle,step-by-step,59,54971,1,826.3799999999974,35037376
otcametapixel.rle,step-by-step,60,64283,1,879.8949999999968,42114760
otcametapixel.rle,step-by-step,61,55090,1,764.8300000000017,41181472
otcametapixel.rle,step-by-step,62,64345,1,833.5250000000015,34464152
otcametapixel.rle,step-by-step,63,55074,1,837.9100000000035,43887208
otcametapixel.rle,step-by-step,64,64231,1,824.0400000000009,38520352
otcametapixel.rle,step-by-step,65,54961,1,807.554999999993,33953232
otcametapixel.rle,step-by-step,66,64075,1,831.625,62288920
otcametapixel.rle,step-by-step,67,55055,1,741.8799999999974,44775008
otcametapixel.rle,step-by-step,68,64128,1,806.8199999999924,33894536
otcametapixel.rle,step-by-step,69,54980,1,796.2550000000047,42177376
otcametapixel.rle,step-by-step,70,64000,1,777.7349999999933,36977848
otcametapixel.rle,step-by-step,71,54945,1,776.4900000000052,32224896
otcametapixel.rle,step-by-step,72,63999,1,827.8399999999965,60825368
otcametapixel.rle,step-by-step,73,54678,1,732.9300000000003,44529128
otcametapixel.rle,step-by-step,74,63943,1,804.2800000000134,34174248
otcametapixel.rle,step-by-step,75,54626,1,791.2899999999936,41672408
otcametapixel.rle,step-by-step,76,64062,1,766.1700000000128,36859608
otcametapixel.rle,step-by-step,77,54645,1,772.9550000000163,32009800
otcametapixel.rle,step-by-step,78,64186,1,819.0899999999965,59722392
otcametapixel.rle,step-by-step,79,54840,1,733.8000000000029,43822184
otcametapixel.rle,step-by-step,80,64147,1,803.7850000000035,34209352
otcametapixel.rle,step-by-step,81,54756,1,793.8699999999953,42706864
otcametapixel.rle,step-by-step,82,64073,1,770.9900000000198,36863584
otcametapixel.rle,step-by-step,83,54887,1,773.339999999982,33090680
otcametapixel.rle,step-by-step,84,64093,1,824.5049999999901,61333440
otcametapixel.rle,step-by-step,85,54822,1,734.8849999999948,43812672
otcametapixel.rle,step-by-step,86,64217,1,803.820000000007,33571864
otcametapixel.rle,step-by-step,87,54854,1,794.7100000000064,42250368
otcametapixel.rle,step-by-step,88,64230,1,767.8099999999977,38119088
otcametapixel.rle,step-by-step,89,54782,1,789.8700000000099,32582440
otcametapixel.rle,step-by-step,90,64498,1,853.375,60774640
otcametapixel.rle,step-by-step,91,55033,1,794.9749999999913,45282048
otcametapixel.rle,step-by-step,92,64584,1,868.7250000000058,35582728
otcametapixel.rle,step-by-step,93,54903,1,914.9400000000023,43696560
otcametapixel.rle,step-by-step,94,64612,1,870.625,39402008
otcametapixel.rle,step-by-step,95,54966,1,871.6900000000023,35311120
otcametapixel.rle,step-by-step,96,64554,1,892.7750000000087,43768040
otcametapixel.rle,step-by-step,97,54972,1,806.4000000000087,42889152
otcametapixel.rle,step-by-step,98,64401,1,868.2649999999849,34862744
otcametapixel.rle,step-by-step,99,55074,1,845.5099999999948,46146992
otcametapixel.rle,step-by-step,100,64473,1,777.3899999999994,36442392
otcametapixel.rle,step-by-step,101,55146,1,766.4949999999953,59114336
otcametapixel.rle,step-by-step,102,64847,1,821.9300000000076,37309896
otcametapixel.rle,step-by-step,103,55066,1,776.2799999999988,41177080
otcametapixel.rle,step-by-step,104,63989,1,868.8649999999907,23743424
otcametapixel.rle,step-by-step,105,54705,1,775.3699999999953,53485352
otcametapixel.rle,step-by-step,106,63982,1,751.8500000000058,42450480
otcametapixel.rle,step-by-step,107,54772,1,733.1900000000169,63844064
otcametapixel.rle,step-by-step,108,64009,1,816.4400000000023,50073280
otcametapixel.rle,step-by-step,109,54812,1,718.9850000000151,39813576
otcametapixel.rle,step-by-step,110,63950,1,788.9650000000111,41135840
otcametapixel.rle,step-by-step,111,54665,1,766.4300000000076,54090912
otcametapixel.rle,step-by-step,112,63871,1,743.7100000000064,42725952
otcametapixel.rle,step-by-step,113,54815,1,730.2399999999907,47951528
otcametapixel.rle,step-by-step,114,63902,1,797.8150000000023,49731368
otcametapixel.rle,step-by-step,115,54696,1,714.9049999999988,38604784
otcametapixel.rle,step-by-step,116,63759,1,811.8850000000093,32999424
otcametapixel.rle,step-by-step,117,54678,1,808.0899999999965,44744792
otcametapixel.rle,step-by-step,118,63752,1,816.3850000000093,35184432
otcametapixel.rle,step-by-step,119,54431,1,874.5199999999895,55889400
otcametapixel.rle,step-by-step,120,63777,1,939.8600000000151,51811424
